video number, frame number, cell number of x, cell number of y,KM1,KM2,KM3,KM4,KM5,KM6,KM7
6R.mp4,2,1,4,-360.536292,871.070933,6.728319,-68.740618,48.897089,3.255705,-10.682709
6R.mp4,2,2,1,-273.651801,941.286121,2.820858,-121.934485,93.359191,5.258826,5.277291
6R.mp4,2,2,2,-293.830366,791.159162,-6.109850,-169.067195,99.992019,-7.926551,-2.283072
6R.mp4,2,2,3,-324.864062,609.900232,-38.274451,-188.709440,88.876993,-26.373419,-10.620046
6R.mp4,2,2,4,-258.137026,968.987730,2.142535,-120.088755,92.046691,4.690611,5.281342
6R.mp4,2,3,1,-401.580202,937.999494,8.451481,4.507347,-2.922419,3.672913,-0.718605
6R.mp4,2,3,2,-400.838223,937.746675,5.706517,7.510593,-15.407892,-2.818474,1.890068
6R.mp4,2,3,3,-330.648439,468.009680,-250.062964,-87.683985,-97.958117,-13.803412,32.945502
6R.mp4,2,3,4,-429.315640,858.532312,8.919415,-16.569539,10.077648,3.747908,0.767264
6R.mp4,2,4,1,-413.750947,859.442296,8.974145,-32.698115,25.141987,5.701605,0.783249
6R.mp4,2,4,2,-553.182130,657.245129,10.768926,-11.665025,-6.080156,-1.035708,1.361225
6R.mp4,2,4,3,-562.630409,317.143325,-112.474881,-58.921786,-67.947389,-47.352548,22.289177
6R.mp4,2,4,4,-480.188687,770.583993,8.185290,-16.543137,-1.362196,-1.569095,3.477593
6R.mp4,3,1,1,-263.427848,733.083229,1.944001,-251.734606,185.660642,7.001529,-2.856555
6R.mp4,3,1,2,-316.666112,940.628737,3.261098,-74.220161,50.617934,0.501367,1.486928
6R.mp4,3,1,3,-386.160574,759.650472,-10.199090,-73.835040,-9.501846,-32.692456,-7.100487
6R.mp4,3,1,4,-360.536292,871.070933,6.728319,-68.740618,48.897089,3.255705,-10.682709
6R.mp4,3,2,1,-273.401564,940.365107,2.809689,-122.765401,93.988750,5.287763,5.313583
6R.mp4,3,2,2,-290.236027,793.398209,-5.911060,-174.503487,102.624601,-9.245451,-0.391646
6R.mp4,3,2,3,-329.354198,624.198507,-34.002639,-184.819386,92.869831,-21.997686,-12.057490
6R.mp4,3,2,4,-274.686774,1033.755002,2.881799,-62.709456,48.576079,2.669451,2.779063
6R.mp4,3,3,1,-401.546083,934.019152,8.449317,1.968472,-1.002699,3.784236,-0.611564
6R.mp4,3,3,2,-410.438268,926.823134,6.127276,10.280720,-17.553614,-2.640070,1.722897
6R.mp4,3,3,3,-330.398203,467.088666,-250.074133,-88.514901,-97.328558,-13.774476,32.981793
6R.mp4,3,3,4,-427.916576,864.947253,8.858898,-13.938408,8.095843,3.587560,0.663890
6R.mp4,3,4,1,-406.357510,901.616001,8.655716,-13.587670,10.732919,4.623765,0.017844
6R.mp4,3,4,2,-552.479217,662.492690,10.985428,-9.424389,-6.841465,-0.581015,1.022332
6R.mp4,3,4,3,-560.915638,318.752445,-111.552960,-59.954855,-64.425224,-47.312433,21.907505
6R.mp4,3,4,4,-467.676753,809.337771,7.640985,-4.726421,-10.229404,-2.484554,3.046146
6R.mp4,4,1,1,-263.427848,733.083229,1.944001,-251.734606,185.660642,7.001529,-2.856555
6R.mp4,4,1,2,-316.666112,940.628737,3.261098,-74.220161,50.617934,0.501367,1.486928
6R.mp4,4,1,3,-389.235963,755.756343,-9.564916,-73.233390,-8.367194,-31.628990,-8.522811
6R.mp4,4,1,4,-360.035818,869.228905,6.705983,-70.402449,50.156207,3.313579,-10.610126
6R.mp4,4,2,1,-273.151328,939.444093,2.798521,-123.596316,94.618309,5.316700,5.349874
6R.mp4,4,2,2,-300.429557,781.510449,-3.975266,-172.919668,107.130861,-5.415769,-1.410854
6R.mp4,4,2,3,-318.282372,644.424431,-34.344461,-182.906376,87.311023,-28.812567,-8.380468
6R.mp4,4,2,4,-269.181564,1013.492692,2.636099,-80.989597,62.426376,3.306063,3.577476
6R.mp4,4,3,1,-406.095869,927.636367,8.648528,2.522620,-1.446001,3.902375,-0.658858
6R.mp4,4,3,2,-413.020125,904.861960,5.004425,0.831628,-15.068272,-5.020430,3.348447
6R.mp4,4,3,3,-327.769776,468.807304,-251.690675,-90.138263,-99.693045,-12.729490,33.435765
6R.mp4,4,3,4,-427.916576,864.947253,8.858898,-13.938408,8.095843,3.587560,0.663890
6R.mp4,4,4,1,-405.038088,889.050247,8.595547,-22.819997,17.720153,4.991096,0.413383
6R.mp4,4,4,2,-552.938809,664.434555,11.499120,-8.451291,-5.721676,0.542167,0.482376
6R.mp4,4,4,3,-556.866326,326.977258,-111.729835,-58.847172,-65.241040,-47.488446,21.882216
6R.mp4,4,4,4,-481.189634,774.268050,8.229962,-13.219475,-3.880432,-1.684843,3.332427
6R.mp4,5,1,1,-263.427848,733.083229,1.944001,-251.734606,185.660642,7.001529,-2.856555
6R.mp4,5,1,2,-316.666112,940.628737,3.261098,-74.220161,50.617934,0.501367,1.486928
6R.mp4,5,1,3,-390.182393,755.510192,-9.277843,-72.886983,-7.850618,-31.132986,-9.282369
6R.mp4,5,1,4,-359.785581,868.307891,6.694815,-71.233364,50.785766,3.342516,-10.573834
6R.mp4,5,2,1,-273.799681,930.266109,2.825534,-128.720193,98.488792,5.563859,5.562122
6R.mp4,5,2,2,-298.944466,804.392094,0.575260,-165.388416,108.827052,-2.746145,-4.483552
6R.mp4,5,2,3,-338.533096,631.670603,-31.241724,-174.305063,89.647040,-21.371907,-13.018670
6R.mp4,5,2,4,-266.178722,1002.440523,2.502081,-90.960584,69.981084,3.653306,4.012974
6R.mp4,5,3,1,-406.346106,928.557381,8.659696,3.353536,-2.075560,3.873438,-0.695149
6R.mp4,5,3,2,-420.327157,885.749130,5.816025,-4.565218,-9.169057,-3.400537,3.040528
6R.mp4,5,3,3,-326.364550,467.110405,-251.858501,-91.978220,-101.929902,-15.452225,34.582491
6R.mp4,5,3,4,-428.633168,863.729954,8.890238,-13.984536,8.126885,3.612072,0.662057
6R.mp4,5,4,1,-409.701635,867.667109,8.797270,-31.590432,24.326171,5.525592,0.757960
6R.mp4,5,4,2,-551.485185,666.919073,11.682116,-8.703402,-4.594308,1.083670,0.252358
6R.mp4,5,4,3,-556.616089,326.056244,-111.741003,-59.678087,-64.611481,-47.459509,21.918508
6R.mp4,5,4,4,-481.121396,766.307366,8.225634,-18.297224,-0.040993,-1.462196,3.546509
6R.mp4,6,1,1,-258.695399,746.414119,1.750525,-246.753962,181.416329,6.316273,-4.809703
6R.mp4,6,1,2,-307.742109,950.480597,3.356748,-78.369129,55.912473,1.715235,2.096219
6R.mp4,6,1,3,-391.034132,751.525490,-8.271057,-77.640244,-0.571352,-28.622147,-10.129144
6R.mp4,6,1,4,-344.850589,878.825050,6.045464,-78.945281,56.444319,3.057403,-11.054780
6R.mp4,6,2,1,-277.098283,919.278255,2.968904,-132.320623,101.193284,5.826683,5.696285
6R.mp4,6,2,2,-298.593881,816.140419,2.994810,-165.360286,119.211961,3.697523,-3.036361
6R.mp4,6,2,3,-358.399439,580.794948,-34.077759,-185.105629,103.635779,-21.264914,-5.371577
6R.mp4,6,2,4,-255.350302,954.876233,2.017521,-131.767700,100.891559,5.120240,5.787589
6R.mp4,6,3,1,-412.909190,902.601330,8.944273,-6.386198,5.253145,4.510409,-0.319782
6R.mp4,6,3,2,-447.077600,837.599793,6.738950,-7.635544,-7.919766,-3.001711,3.277115
6R.mp4,6,3,3,-338.545257,466.694262,-258.846666,-77.723539,-96.986472,3.958103,27.934353
6R.mp4,6,3,4,-442.937793,843.514057,10.256246,-13.401321,10.396383,5.762587,-0.182717
6R.mp4,6,4,1,-418.983205,847.861870,9.202533,-34.728969,26.649447,5.955580,0.841162
6R.mp4,6,4,2,-567.233752,632.032341,11.125831,-14.157190,-4.216072,1.194864,1.081413
6R.mp4,6,4,3,-578.505011,315.971697,-108.205170,-50.597393,-62.058767,-36.833437,18.074795
6R.mp4,6,4,4,-494.750312,747.208931,9.068945,-16.979147,-0.181445,-0.517251,3.170941
6R.mp4,7,1,1,-258.228712,748.506651,1.736641,-245.232939,180.016860,6.076119,-5.755486
6R.mp4,7,1,2,-307.742109,950.480597,3.356748,-78.369129,55.912473,1.715235,2.096219
6R.mp4,7,1,3,-391.284368,752.446466,-8.259535,-76.757622,-1.146510,-28.589803,-9.825077
6R.mp4,7,1,4,-344.850589,878.825050,6.045464,-78.945281,56.444319,3.057403,-11.054780
6R.mp4,7,2,1,-276.882165,922.337582,2.959900,-130.612664,99.903124,5.744296,5.625536
6R.mp4,7,2,2,-288.545469,864.479083,3.014702,-149.881037,110.786911,4.703876,0.682113
6R.mp4,7,2,3,-371.248371,550.660410,-39.426279,-187.681776,102.427817,-13.562283,-10.056681
6R.mp4,7,2,4,-255.350302,954.876233,2.017521,-131.767700,100.891559,5.120240,5.787589
6R.mp4,7,3,1,-414.342373,900.166730,9.006954,-6.478454,5.315231,4.559434,-0.323449
6R.mp4,7,3,2,-447.077600,837.599793,6.738950,-7.635544,-7.919766,-3.001711,3.277115
6R.mp4,7,3,3,-339.740375,467.371710,-259.815417,-75.599326,-95.972833,6.542167,26.956331
6R.mp4,7,3,4,-442.937793,843.514057,10.256246,-13.401321,10.396383,5.762587,-0.182717
6R.mp4,7,4,1,-418.983205,847.861870,9.202533,-34.728969,26.649447,5.955580,0.841162
6R.mp4,7,4,2,-573.683075,621.076643,11.407896,-14.572341,-3.936687,1.415477,1.064909
6R.mp4,7,4,3,-578.505011,315.971697,-108.205170,-50.597393,-62.058767,-36.833437,18.074795
6R.mp4,7,4,4,-494.750312,747.208931,9.068945,-16.979147,-0.181445,-0.517251,3.170941
6R.mp4,8,1,1,-256.958084,744.088845,1.907614,-251.663821,186.570710,7.371444,-3.073738
6R.mp4,8,1,2,-310.540569,937.696496,3.471494,-84.275369,60.614951,2.222637,3.214291
6R.mp4,8,1,3,-396.084130,747.076757,-8.690978,-75.806316,0.136340,-26.692063,-6.129627
6R.mp4,8,1,4,-343.520428,893.292239,5.976700,-72.524360,52.100809,3.047815,-9.549583
6R.mp4,8,2,1,-277.553233,944.081321,2.993056,-116.256460,89.045407,5.129806,5.017750
6R.mp4,8,2,2,-277.333181,861.786565,3.046514,-160.089229,119.308359,5.259377,-3.255141
6R.mp4,8,2,3,-331.721035,564.824488,-39.372811,-210.847082,101.242277,-32.326764,-5.652025
6R.mp4,8,2,4,-248.275102,921.081372,1.706771,-159.467105,121.619782,5.966417,6.106506
6R.mp4,8,3,1,-412.044718,914.838641,8.908256,0.445638,0.092502,4.180863,-0.602779
6R.mp4,8,3,2,-434.538310,868.293050,5.698962,-0.207843,-15.326442,-4.875578,3.527121
6R.mp4,8,3,3,-353.784315,434.140816,-263.526975,-76.588869,-83.318537,12.935072,24.003403
6R.mp4,8,3,4,-444.689451,849.961155,10.334423,-7.584912,5.989470,5.560028,-0.436758
6R.mp4,8,4,1,-420.029675,828.584888,9.245389,-45.807639,35.019971,6.478836,1.301949
6R.mp4,8,4,2,-564.144505,644.041047,11.484985,-10.414578,-5.171216,2.084160,0.443586
6R.mp4,8,4,3,-567.974286,322.934315,-113.942159,-53.802588,-63.703777,-32.619086,17.167172
6R.mp4,8,4,4,-499.434300,725.775874,9.024991,-25.405215,5.235119,-0.573284,3.749204
6R.mp4,9,1,1,-256.958084,744.088845,1.907614,-251.663821,186.570710,7.371444,-3.073738
6R.mp4,9,1,2,-311.257161,936.479196,3.502834,-84.321497,60.645994,2.247149,3.212457
6R.mp4,9,1,3,-402.281909,747.300284,-7.805565,-69.349183,0.356151,-23.093701,-9.269257
6R.mp4,9,1,4,-343.520428,893.292239,5.976700,-72.524360,52.100809,3.047815,-9.549583
6R.mp4,9,2,1,-277.553233,944.081321,2.993056,-116.256460,89.045407,5.129806,5.017750
6R.mp4,9,2,2,-279.734563,859.239025,3.125439,-162.066628,121.653036,5.960693,-0.139377
6R.mp4,9,2,3,-299.485291,578.072612,-43.082246,-215.906289,84.816578,-48.444672,-13.808667
6R.mp4,9,2,4,-249.776523,926.607457,1.773780,-154.481612,117.842429,5.792795,5.888757
6R.mp4,9,3,1,-412.977428,910.562014,8.948601,-1.308449,1.413706,4.287762,-0.533863
6R.mp4,9,3,2,-434.538310,868.293050,5.698962,-0.207843,-15.326442,-4.875578,3.527121
6R.mp4,9,3,3,-353.784315,434.140816,-263.526975,-76.588869,-83.318537,12.935072,24.003403
6R.mp4,9,3,4,-444.689451,849.961155,10.334423,-7.584912,5.989470,5.560028,-0.436758
6R.mp4,9,4,1,-416.662836,831.612059,9.097691,-47.284958,36.154917,6.438659,1.381867
6R.mp4,9,4,2,-561.048344,647.939313,11.102777,-10.716615,-5.855282,1.424518,0.720898
6R.mp4,9,4,3,-567.974286,322.934315,-113.942159,-53.802588,-63.703777,-32.619086,17.167172
6R.mp4,9,4,4,-499.921095,723.587642,8.799485,-25.937892,4.706267,-1.110362,4.017348
6R.mp4,10,1,1,-264.589357,729.640188,2.260055,-251.070206,185.325139,7.109908,-5.791595
6R.mp4,10,1,2,-312.189538,932.156786,3.549467,-85.431604,61.228330,2.167345,2.370047
6R.mp4,10,1,3,-397.731794,753.543851,-7.349279,-68.158096,-1.740155,-24.543918,-10.305130
6R.mp4,10,1,4,-351.971645,889.704654,6.348110,-66.292187,47.343722,3.036934,-9.856419
6R.mp4,10,2,1,-270.182605,932.372266,2.666667,-131.028428,100.253297,5.552620,5.678331
6R.mp4,10,2,2,-277.084980,861.140460,2.996506,-164.878034,124.296759,6.318437,1.761359
6R.mp4,10,2,3,-305.679691,565.973093,-45.318731,-212.473144,83.923463,-45.320478,-21.051657
6R.mp4,10,2,4,-245.090261,917.068873,1.565913,-165.191258,125.964609,6.119950,6.364214
6R.mp4,10,3,1,-410.042824,907.470529,8.818911,-6.201686,5.128974,4.412358,-0.312447
6R.mp4,10,3,2,-441.317512,839.277670,5.992543,-11.655536,-6.707576,-4.156221,3.973238
6R.mp4,10,3,3,-350.381388,445.330046,-259.128454,-78.960385,-87.201612,10.289336,25.476944
6R.mp4,10,3,4,-446.507073,833.397297,10.165107,-15.826468,11.281863,5.405945,0.148841
6R.mp4,10,4,1,-418.675802,811.993010,9.189344,-56.934861,43.188058,6.770786,0.893203
6R.mp4,10,4,2,-568.464495,636.687330,11.427350,-10.346979,-6.174413,1.640707,0.666269
6R.mp4,10,4,3,-558.173893,340.904512,-114.743421,-53.446954,-66.371273,-31.672842,17.887774
6R.mp4,10,4,4,-499.040672,700.823052,8.263805,-40.436278,13.814635,-1.647991,5.128799
6R.mp4,11,1,1,-266.090778,735.166272,2.327064,-246.084713,181.547785,6.936287,-6.009343
6R.mp4,11,1,2,-311.438828,929.393744,3.515962,-87.924351,63.117007,2.254155,2.478921
6R.mp4,11,1,3,-408.404202,731.406906,-7.659553,-71.370468,3.947612,-21.008334,-12.190991
6R.mp4,11,1,4,-354.838011,884.835455,6.473472,-66.476699,47.467894,3.134984,-9.863754
6R.mp4,11,2,1,-275.733338,929.673538,2.910551,-127.150618,97.291759,5.555011,5.485872
6R.mp4,11,2,2,-280.917842,855.929193,3.170664,-163.633779,123.083547,6.225359,0.804573
6R.mp4,11,2,3,-309.543006,564.783707,-41.221068,-213.225763,76.878933,-51.790777,-21.491304
6R.mp4,11,2,4,-246.272875,913.667477,1.623713,-165.470450,125.917387,6.011208,5.485513
6R.mp4,11,3,1,-414.558491,897.107402,9.015958,-8.186413,6.605392,4.641820,-0.252700
6R.mp4,11,3,2,-441.945425,830.149605,6.265233,-17.123780,-1.647640,-3.318534,3.951800
6R.mp4,11,3,3,-349.453561,445.646236,-253.996638,-79.002909,-83.537326,1.118825,26.560715
6R.mp4,11,3,4,-446.675393,822.327367,9.924105,-22.267810,15.222009,5.120450,0.667358
6R.mp4,11,4,1,-417.993330,817.190652,9.160167,-54.349858,41.237295,6.634950,0.787996
6R.mp4,11,4,2,-566.064484,639.418215,11.322160,-11.039511,-5.637983,1.596106,0.708062
6R.mp4,11,4,3,-559.344584,333.477540,-116.195370,-57.102929,-67.364746,-30.513007,17.915580
6R.mp4,11,4,4,-499.507026,698.684739,8.283977,-41.313321,14.475237,-1.594542,5.163256
6R.mp4,12,1,1,-265.624423,737.304586,2.306892,-245.207669,180.887183,6.882837,-6.043801
6R.mp4,12,1,2,-312.155419,928.176444,3.547303,-87.970479,63.148050,2.278668,2.477088
6R.mp4,12,1,3,-399.077006,743.290266,-7.058938,-75.054440,4.754196,-23.398410,-8.993497
6R.mp4,12,1,4,-352.472119,891.546683,6.370446,-64.630356,46.084605,2.979060,-9.929002
6R.mp4,12,2,1,-273.799681,930.266109,2.825534,-128.720193,98.488792,5.563859,5.562122
6R.mp4,12,2,2,-275.729446,844.319671,2.971899,-172.785360,128.770511,5.676869,-3.204016
6R.mp4,12,2,3,-311.122032,570.435733,-42.673787,-213.381771,70.528679,-51.788628,-11.106696
6R.mp4,12,2,4,-245.806521,915.805791,1.603541,-164.593406,125.256785,5.957759,5.451055
6R.mp4,12,3,1,-412.875071,898.620988,8.942109,-8.925073,7.172865,4.621732,-0.212741
6R.mp4,12,3,2,-433.792241,842.668806,6.154997,-17.791655,-0.170098,-2.968708,3.774576
6R.mp4,12,3,3,-344.912824,460.096745,-254.074942,-76.383129,-86.232256,3.187354,26.170031
6R.mp4,12,3,4,-439.063565,836.588759,9.344850,-20.585120,13.061526,4.231346,0.884923
6R.mp4,12,4,1,-410.597951,828.438498,8.583629,-55.019107,41.105839,6.014936,1.987637
6R.mp4,12,4,2,-559.330805,645.472557,11.026763,-13.994149,-3.368089,1.515753,0.867898
6R.mp4,12,4,3,-558.688602,334.584565,-115.072957,-55.817830,-69.000534,-34.793530,19.786723
6R.mp4,12,4,4,-489.467983,719.807114,8.338730,-38.817389,14.499825,-0.867986,4.614516
6R.mp4,13,1,1,-265.624423,737.304586,2.306892,-245.207669,180.887183,6.882837,-6.043801
6R.mp4,13,1,2,-314.839786,930.346915,3.665825,-83.908157,60.062341,2.183009,2.291963
6R.mp4,13,1,3,-400.269371,748.179638,-5.016821,-74.717778,6.339103,-23.238294,-6.472116
6R.mp4,13,1,4,-354.439562,894.888671,6.463915,-59.877927,42.228985,2.672184,-11.023619
6R.mp4,13,2,1,-273.549444,929.345095,2.814365,-129.551109,99.118351,5.592796,5.598413
6R.mp4,13,2,2,-278.344075,838.345464,3.115698,-170.848815,126.866219,5.417441,-4.869377
6R.mp4,13,2,3,-316.091036,558.215823,-44.908179,-217.281288,80.755924,-46.035281,-8.318604
6R.mp4,13,2,4,-245.772402,911.825449,1.601377,-167.132281,127.176505,6.069082,5.558095
6R.mp4,13,3,1,-417.174620,891.317189,9.130152,-9.201840,7.359122,4.768808,-0.223743
6R.mp4,13,3,2,-447.441598,823.520453,6.752631,-16.129211,-1.500005,-2.614291,3.632695
6R.mp4,13,3,3,-348.285553,457.110789,-254.070481,-72.787888,-82.872004,3.495844,24.988775
6R.mp4,13,3,4,-442.646522,830.502261,9.501552,-20.815760,13.216740,4.353909,0.875755
6R.mp4,13,4,1,-415.181856,826.036056,8.785004,-51.926085,38.742818,6.021752,1.833302
6R.mp4,13,4,2,-555.929846,644.519385,10.876901,-18.010343,-0.313423,1.586899,1.054857
6R.mp4,13,4,3,-566.492361,325.477304,-115.277581,-55.787637,-63.490534,-28.438220,18.198998
6R.mp4,13,4,4,-503.347136,701.629694,9.193209,-36.668397,13.729814,0.048023,4.202656
6R.mp4,14,1,1,-262.189346,732.371073,2.154865,-251.762738,185.861569,7.065307,-5.749802
6R.mp4,14,1,2,-312.994144,938.758688,3.352033,-78.767658,54.752746,1.005275,0.565166
6R.mp4,14,1,3,-403.154713,743.263614,-6.407062,-73.902474,6.142918,-21.916539,-8.084147
6R.mp4,14,1,4,-356.020625,881.434060,6.531272,-66.755891,47.420671,3.026243,-10.742456
6R.mp4,14,2,1,-277.450876,932.140295,2.986564,-123.873084,94.804566,5.463776,5.338872
6R.mp4,14,2,2,-279.695632,823.965486,2.921035,-178.763293,132.311239,5.486712,-2.919164
6R.mp4,14,2,3,-341.863643,571.037991,-35.790032,-187.863503,79.159544,-36.312723,-20.901215
6R.mp4,14,2,4,-247.922840,908.265114,1.682823,-168.558623,128.747368,6.516028,7.375246
6R.mp4,14,3,1,-414.092136,899.245716,8.995786,-7.309370,5.944790,4.588371,-0.287158
6R.mp4,14,3,2,-446.156295,814.935041,6.694626,-22.822663,3.567510,-2.358283,3.921193
6R.mp4,14,3,3,-341.137192,469.277984,-254.643162,-70.685084,-80.978603,3.035908,24.428678
6R.mp4,14,3,4,-433.039715,845.505980,9.574313,-21.735745,15.821650,5.245238,0.468513
6R.mp4,14,4,1,-407.926930,830.252506,8.719236,-56.242942,42.722415,6.403097,0.920709
6R.mp4,14,4,2,-565.532659,637.671722,12.295594,-12.995751,-1.424173,1.714183,0.359015
6R.mp4,14,4,3,-571.627324,308.701560,-109.857447,-55.349721,-59.197338,-44.025734,18.774041
6R.mp4,14,4,4,-488.305478,723.112809,8.041539,-37.549851,12.618727,-1.536476,4.815578
6R.mp4,15,1,1,-262.189346,732.371073,2.154865,-251.762738,185.861569,7.065307,-5.749802
6R.mp4,15,1,2,-312.994144,938.758688,3.352033,-78.767658,54.752746,1.005275,0.565166
6R.mp4,15,1,3,-403.154292,743.310797,-7.047403,-74.120014,7.407916,-20.716387,-7.507780
6R.mp4,15,1,4,-356.020625,881.434060,6.531272,-66.755891,47.420671,3.026243,-10.742456
6R.mp4,15,2,1,-277.450876,932.140295,2.986564,-123.873084,94.804566,5.463776,5.338872
6R.mp4,15,2,2,-284.487828,810.256362,2.406689,-179.678968,129.144132,3.286664,-5.797080
6R.mp4,15,2,3,-344.604362,577.275047,-35.300947,-183.370330,74.580771,-37.653671,-18.378504
6R.mp4,15,2,4,-247.922840,908.265114,1.682823,-168.558623,128.747368,6.516028,7.375246
6R.mp4,15,3,1,-414.092136,899.245716,8.995786,-7.309370,5.944790,4.588371,-0.287158
6R.mp4,15,3,2,-448.089951,814.342470,6.779643,-21.253088,2.370478,-2.367131,3.844942
6R.mp4,15,3,3,-343.057171,464.655152,-254.805987,-71.310016,-81.445369,2.547854,24.693154
6R.mp4,15,3,4,-433.039715,845.505980,9.574313,-21.735745,15.821650,5.245238,0.468513
6R.mp4,15,4,1,-407.926930,830.252506,8.719236,-56.242942,42.722415,6.403097,0.920709
6R.mp4,15,4,2,-565.532659,637.671722,12.295594,-12.995751,-1.424173,1.714183,0.359015
6R.mp4,15,4,3,-570.910733,309.918860,-109.888788,-55.303593,-59.228381,-44.050247,18.775875
6R.mp4,15,4,4,-483.755692,729.495593,7.842328,-38.103999,13.062029,-1.654615,4.862872
6R.mp4,16,1,1,-257.585000,734.823434,2.199168,-255.200127,189.414045,7.649020,-5.829153
6R.mp4,16,1,2,-311.107952,947.316080,3.523309,-74.959871,52.560925,1.195301,-0.717677
6R.mp4,16,1,3,-393.540194,750.158040,-7.708249,-78.294949,9.673799,-21.409318,-7.083104
6R.mp4,16,1,4,-349.786755,889.238865,6.270787,-66.760740,46.953712,2.514608,-12.477854
6R.mp4,16,2,1,-276.813927,914.376898,2.955572,-135.690413,103.742563,5.966943,5.839618
6R.mp4,16,2,2,-277.045914,819.992229,-0.624106,-176.353493,116.344327,-3.493003,-3.559191
6R.mp4,16,2,3,-346.703686,571.175827,-35.161538,-188.900714,90.644363,-25.158175,-22.361242
6R.mp4,16,2,4,-247.843198,927.245810,1.682475,-156.695166,119.778328,5.988348,6.876334
6R.mp4,16,3,1,-408.109167,908.063100,8.733893,-7.771262,6.326006,4.421207,-0.236196
6R.mp4,16,3,2,-448.463138,839.345210,7.786506,-6.566392,-5.019585,-0.701896,2.231662
6R.mp4,16,3,3,-345.913734,451.719629,-255.435585,-74.242018,-77.656835,1.472685,24.788838
6R.mp4,16,3,4,-433.255833,842.446653,9.583317,-23.443704,17.111810,5.327625,0.539262
6R.mp4,16,4,1,-399.327833,844.860103,8.343150,-55.689406,42.349902,6.108945,0.942714
6R.mp4,16,4,2,-562.021934,643.562848,10.651766,-11.781969,-6.912986,0.350360,1.257186
6R.mp4,16,4,3,-579.872626,305.615962,-108.297366,-51.708339,-51.007628,-36.104437,15.460425
6R.mp4,16,4,4,-493.592296,715.462806,8.026413,-36.697464,11.017014,-1.984353,5.000136
6R.mp4,17,1,1,-265.034606,727.460228,2.538480,-251.003658,185.697460,7.380478,-7.813474
6R.mp4,17,1,2,-314.258674,947.348237,3.662004,-71.774593,50.135818,1.153091,-0.868344
6R.mp4,17,1,3,-395.223656,748.644671,-7.635514,-77.650303,9.031964,-21.479330,-7.610809
6R.mp4,17,1,4,-356.304649,886.289634,6.550892,-62.742122,44.132525,2.699279,-11.797114
6R.mp4,17,2,1,-281.682187,916.875812,3.170279,-129.227601,98.830262,5.833499,5.541951
6R.mp4,17,2,2,-285.466791,795.879779,-2.577360,-175.926784,109.101315,-7.007540,-6.522442
6R.mp4,17,2,3,-335.271985,582.397251,-36.893108,-191.208351,87.023498,-28.798657,-23.664313
6R.mp4,17,2,4,-249.094382,931.850880,1.738316,-152.540588,116.630533,5.843663,6.694876
6R.mp4,17,3,1,-421.758524,888.914747,9.331527,-6.108818,4.996100,4.775624,-0.378078
6R.mp4,17,3,2,-449.145611,834.147568,7.815683,-9.151395,-3.068823,-0.566060,2.336869
